,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
7107,1,4,1,5,2,7,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,5
7108,1,5,2,5,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,4
7109,1,5,2,5,2,5,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,4
7110,2,2,3,3,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,2,2
7111,1,5,2,1,2,9,2,1,2,5,1,2,3,3,8,9,1,1,3,5,5,6,4
7112,1,4,2,5,2,7,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,4
7113,1,5,1,1,2,5,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,5
7114,1,5,2,1,2,5,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,5
7115,1,1,1,5,2,8,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,7
7116,2,1,2,4,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,4,5
7117,1,4,1,1,2,7,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,4
7118,1,5,2,5,2,7,1,1,1,9,2,5,3,1,1,1,1,1,1,2,5,4,5
7119,2,5,3,3,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,2,2
7120,1,1,1,1,2,8,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,4
7121,1,5,2,1,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,4
7122,1,1,1,5,2,8,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,4
7123,2,5,1,3,2,4,1,2,2,5,1,5,1,4,1,1,1,1,2,1,5,2,2
7124,1,4,2,1,2,8,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,5
7125,1,5,1,5,2,8,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,5
7126,1,5,1,5,2,7,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,5
7127,1,4,2,5,2,5,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,7
7128,2,4,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,8,4,7
7129,1,4,2,1,2,7,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,4
7130,1,5,2,5,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,4
7131,1,5,1,5,2,7,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,4
7132,1,5,1,5,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,7
7133,2,2,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,9,4,7
7134,2,5,1,4,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,1,2
7135,2,1,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,2,4,7
7136,2,1,3,4,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,2,2
7137,1,5,1,5,2,7,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,4
7138,1,4,2,5,2,5,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,4
7139,1,5,1,1,2,8,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,4
7140,1,5,1,1,2,7,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,5
7141,2,2,1,3,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,2,2
7142,1,4,1,1,2,8,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,4
7143,2,2,3,4,2,4,1,2,2,4,1,5,1,4,1,1,1,1,2,1,5,2,2
7144,1,1,1,1,2,5,1,1,1,9,2,5,3,1,1,1,1,1,1,2,5,4,4
7145,1,1,2,5,2,5,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,7
7146,1,4,2,9,2,9,1,1,2,5,1,2,3,3,8,9,1,1,3,5,5,6,4
7147,1,4,1,1,2,8,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,4
7148,1,1,2,5,2,8,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,7
7149,1,4,1,1,2,8,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,7
7150,1,4,2,5,2,5,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,5
7151,1,4,1,5,2,5,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,7
7152,1,1,1,5,2,8,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,4
7153,2,5,1,4,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,1,2
7154,1,1,1,5,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,5
7155,1,5,1,1,2,7,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,7
7156,1,5,2,5,2,8,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,7
7157,1,1,1,1,2,7,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,5
7158,2,2,1,4,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2
7159,1,1,1,1,2,8,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,7
7160,1,4,1,5,2,8,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,4
7161,1,5,1,1,2,8,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,4
7162,2,2,1,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,1,2
7163,1,1,1,1,2,7,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,5
7164,1,4,2,5,2,7,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,5
7165,1,4,1,5,2,7,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,4
7166,1,4,2,1,2,9,1,1,2,11,1,2,3,3,8,9,1,1,3,5,5,6,4
7167,2,2,3,4,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,1,2
7168,1,4,1,5,2,5,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,5
7169,1,5,1,1,2,5,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,7
7170,2,5,1,4,2,4,1,2,2,4,1,5,1,4,1,1,1,1,2,1,5,2,2
7171,1,5,2,1,2,5,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,7
7172,1,1,1,5,2,8,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,7
7173,2,2,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,3,1,1,8,6,7
7174,1,5,2,1,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,7
7175,1,4,2,1,2,8,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,7
7176,2,1,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,9,6,7
7177,1,5,1,1,2,5,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,7
7178,1,5,1,1,2,5,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,4
7179,1,5,1,1,2,8,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,5
7180,1,5,1,1,2,8,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,5
7181,2,4,2,9,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,5
7182,2,4,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,2,6,7
7183,2,2,1,3,2,4,1,2,2,3,1,5,3,4,1,1,1,1,2,1,5,2,2
7184,1,5,1,5,2,8,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,5
7185,2,2,1,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,2,2
7186,1,5,2,5,2,7,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,5
7187,1,5,2,1,2,8,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,4
7188,2,1,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,8,6,7
7189,1,1,1,5,2,7,1,1,1,9,2,5,3,1,1,1,1,1,1,2,5,4,5
7190,1,1,1,1,2,5,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,4
7191,1,4,1,5,2,7,1,1,1,9,2,5,3,1,1,1,1,1,1,2,5,4,7
7192,1,4,2,5,2,8,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,5
7193,1,1,2,5,2,8,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,5
7194,1,5,1,5,2,5,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,4
7195,2,5,2,1,2,4,1,1,2,5,1,3,4,3,4,5,1,1,2,1,5,5,4
7196,1,4,1,5,2,5,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,4
7197,1,5,1,1,2,8,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,5
7198,1,4,2,1,2,7,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,5
7199,1,4,1,5,2,5,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,4
7200,2,5,3,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,2,2
7201,1,5,1,1,2,5,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,4
7202,2,2,3,3,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,1,2
7203,1,5,1,5,2,7,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,7
7204,2,1,1,4,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,2,2
7205,2,5,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,3,1,1,8,6,7
7206,1,5,1,5,2,5,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,5
7207,1,5,2,1,2,5,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,7
7208,2,5,3,4,2,4,1,2,2,3,1,5,3,4,1,1,1,1,2,1,5,2,2
7209,1,1,1,1,2,7,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,7
7210,1,5,2,1,2,8,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,7
7211,2,1,3,3,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,2,2
7212,1,5,2,5,2,5,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,5
7213,1,5,1,5,2,5,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,7
7214,1,5,1,5,2,5,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,7
7215,1,5,2,5,2,8,1,1,1,9,2,5,3,1,1,1,1,1,1,2,5,4,5
7216,1,5,2,1,2,8,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,5
7217,2,5,1,4,2,4,1,2,2,3,1,5,3,4,1,1,1,1,2,1,5,2,2
7218,1,5,2,1,2,5,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,5
7219,1,5,1,5,2,5,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,7
7220,2,1,1,4,2,4,1,2,2,5,1,5,1,4,1,1,1,1,2,1,5,2,2
7221,2,4,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,3,1,1,8,4,7
7222,2,5,1,4,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,2,2
7223,1,1,1,5,2,8,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,5
7224,1,5,1,1,2,5,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,4
7225,1,5,1,1,2,8,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,5
7226,2,1,1,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,1,2
7227,1,5,2,5,2,8,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,5
7228,2,4,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,8,4,7
7229,2,5,1,3,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,2,2
7230,1,4,2,5,2,9,1,1,2,11,1,2,3,3,8,9,1,1,3,5,5,6,4
7231,2,2,1,4,2,4,1,2,2,3,1,5,3,4,1,1,1,1,2,1,5,1,2
7232,1,4,2,1,2,7,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,5
7233,2,2,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,9,6,7
7234,2,2,1,4,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,2,2
7235,2,5,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,8,6,7
7236,2,2,1,4,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,2,2
7237,1,5,1,1,2,5,1,1,1,9,2,5,3,1,1,1,1,1,1,2,5,4,7
7238,1,5,2,1,2,7,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,5
7239,2,4,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,7,6,7
7240,1,5,1,5,2,7,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,5
7241,1,4,1,5,2,7,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,5
7242,1,5,1,1,2,7,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,7
7243,1,5,1,1,2,8,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,7
7244,2,2,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,3,1,1,8,4,7
7245,2,5,3,4,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,1,2
7246,2,2,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,7,6,7
7247,1,5,1,1,2,8,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,7
7248,1,5,2,5,2,8,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,7
7249,1,5,2,5,2,7,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,5
7250,1,5,1,1,2,7,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,7
7251,2,4,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,2,6,7
7252,1,5,1,5,2,7,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,4
7253,2,1,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,7,4,7
7254,1,5,1,1,2,7,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,4
7255,2,5,1,3,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2
7256,1,5,2,5,2,5,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,4
7257,1,5,2,1,2,5,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,4
7258,2,5,3,4,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2
7259,1,4,1,1,2,7,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,5
7260,2,1,1,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,2,2
7261,1,5,2,1,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,5
7262,1,4,1,5,2,5,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,4
7263,2,1,3,3,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,2,2
7264,1,5,2,1,2,8,1,1,1,9,2,5,3,1,1,1,1,1,1,2,5,4,7
7265,1,4,2,1,2,9,2,1,2,5,1,2,3,3,8,9,1,1,3,5,5,6,4
7266,2,2,3,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,2,2
7267,1,5,2,5,2,7,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,5
7268,1,1,2,5,2,8,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,4
7269,1,5,1,5,2,7,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,7
7270,2,5,3,4,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2
7271,2,5,3,3,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2
7272,1,5,2,5,2,8,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,4
7273,2,5,1,4,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,2,2
7274,1,5,1,1,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,4
7275,1,5,2,1,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,7
7276,2,5,1,3,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,1,2
7277,1,5,2,5,2,7,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,7
7278,2,2,1,3,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,1,2
7279,1,5,1,1,2,7,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,4
7280,2,1,1,3,2,4,1,2,2,5,1,5,1,4,1,1,1,1,2,1,5,2,2
7281,2,2,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,2,4,7
7282,1,5,1,1,2,8,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,4
7283,1,5,2,5,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,5
7284,2,1,3,3,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,2,2
7285,1,1,2,5,2,9,2,1,2,11,1,2,3,3,8,9,1,1,3,5,5,6,4
7286,1,5,1,5,2,7,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,5
7287,1,5,1,1,2,5,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,7
7288,1,5,2,1,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,5
7289,1,5,1,5,2,5,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,4
7290,2,5,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,9,6,7
7291,1,5,2,1,2,5,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,7
7292,2,4,2,1,2,4,1,1,2,5,1,3,4,3,4,5,1,1,2,1,5,5,4
7293,2,5,1,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,2,2
7294,1,4,2,5,2,7,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,7
7295,1,5,2,2,2,4,1,2,1,11,1,2,4,3,9,7,1,4,1,2,5,6,7
7296,1,5,2,5,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,5
7297,1,5,1,5,2,8,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,7
7298,1,5,2,5,2,8,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,7
7299,2,2,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,2,6,7
7300,2,1,1,4,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,5
7301,2,5,1,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,2,2
7302,1,4,2,5,2,8,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,5
7303,1,5,1,5,2,8,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,5
7304,1,5,2,5,2,8,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,7
7305,2,2,3,3,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,2,2
7306,2,4,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,7,6,7
7307,1,5,1,1,2,7,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,5
7308,1,5,1,5,2,5,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,4
7309,2,1,3,3,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,1,2
7310,1,5,2,5,2,7,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,7
7311,2,1,3,3,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2
7312,1,5,2,5,2,7,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,7
7313,1,5,2,1,2,8,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,5
7314,2,1,1,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,2,2
7315,2,1,1,3,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2
7316,1,5,2,1,2,5,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,4
7317,1,5,1,1,2,5,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,7
7318,1,5,1,5,2,8,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,4
7319,2,2,3,3,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,2,2
7320,1,4,1,1,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,5
7321,1,5,1,5,2,7,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,4
7322,1,5,1,1,2,5,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,7
7323,1,1,2,1,2,9,1,1,2,11,1,2,3,3,8,9,1,1,3,5,5,6,4
7324,1,5,2,1,2,5,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,7
7325,2,4,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,8,6,7
7326,1,1,2,5,2,5,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,4
7327,2,4,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,2,1,1,8,4,7
7328,2,2,1,3,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,2,2
7329,2,2,1,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,2,2
7330,1,5,2,5,2,8,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,7
7331,1,5,1,1,2,7,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,4
7332,1,5,1,5,2,5,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,5
7333,1,5,1,5,2,7,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,4
7334,2,2,3,3,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2
7335,2,5,1,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,2,2
7336,1,4,2,5,2,9,1,1,2,5,1,2,3,3,8,9,1,1,3,5,5,6,4
7337,1,5,2,1,2,5,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,4
7338,1,5,2,1,2,5,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,5
7339,1,4,1,5,2,7,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,4
7340,1,1,1,1,2,8,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,4
7341,1,5,2,1,2,8,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,5
7342,1,5,2,9,2,9,1,1,2,11,1,2,3,3,8,9,1,1,3,5,5,6,4
7343,1,5,2,1,2,8,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,4
7344,2,5,1,3,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,2,2
7345,1,4,2,1,2,7,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,7
7346,2,2,3,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2
7347,1,4,1,5,2,5,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,4
7348,1,5,1,5,2,7,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,7
7349,2,5,1,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,1,2
7350,2,1,1,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2
7351,1,5,1,5,2,7,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,7
7352,2,5,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,8,6,7
7353,2,4,2,6,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,5
7354,2,2,1,3,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2
7355,1,4,2,1,2,8,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,7
7356,1,4,1,5,2,5,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,5
7357,1,5,1,5,2,5,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,7
7358,2,5,3,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,2,2
7359,2,1,3,3,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,1,2
7360,2,1,1,9,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,5
7361,2,5,3,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,1,2
7362,1,5,1,5,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,7
7363,1,5,2,5,2,7,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,5
7364,1,5,1,1,2,7,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,5
7365,1,1,2,5,2,5,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,5
7366,2,5,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,7,6,7
7367,1,4,2,2,2,4,1,2,1,5,1,2,4,3,9,7,1,4,1,2,5,6,7
7368,1,1,2,9,2,9,2,1,2,5,1,2,3,3,8,9,1,1,3,5,5,6,4
7369,1,1,1,1,2,7,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,4
7370,2,1,2,6,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,4,5
7371,1,5,2,1,2,8,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,5
7372,2,5,1,4,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2
7373,2,2,1,4,2,4,1,2,2,4,1,5,1,4,1,1,1,1,2,1,5,1,2
7374,1,5,1,5,2,5,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,5
7375,2,1,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,9,4,7
7376,2,2,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,9,4,7
7377,2,4,1,1,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,5
7378,2,5,1,4,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2
7379,1,4,1,1,2,7,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,4
7380,1,5,1,1,2,5,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,4
7381,1,4,2,1,2,8,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,7
7382,1,5,2,5,2,7,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,4
7383,1,5,1,1,2,5,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,7
7384,1,5,1,5,2,7,1,1,1,9,2,5,3,1,1,1,1,1,1,2,5,4,5
7385,2,2,1,3,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,2,2
7386,1,5,2,1,2,9,1,1,2,11,1,2,3,3,8,9,1,1,3,5,5,6,4
7387,1,5,2,5,2,7,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,4
7388,2,5,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,8,4,7
