,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
6921,1.0,5.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6922,1.0,5.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6923,1.0,4.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6924,2.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0
6925,1.0,4.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6926,1.0,4.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6927,2.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,12.0,1.0,5.0,1.0,1.0,7.0,8.0,1.0,2.0,1.0,1.0,2.0,6.0,7.0
6928,2.0,1.0,2.0,6.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0
6929,1.0,4.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6930,1.0,5.0,2.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6931,1.0,4.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6932,2.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0
6933,1.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6934,1.0,4.0,2.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6935,1.0,4.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6936,1.0,5.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6937,2.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
6938,2.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0
6939,1.0,5.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6940,1.0,4.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6941,2.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,5.0
6942,1.0,5.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6943,1.0,5.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6944,1.0,4.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6945,1.0,4.0,2.0,5.0,2.0,9.0,2.0,1.0,2.0,5.0,1.0,2.0,3.0,3.0,8.0,9.0,1.0,1.0,3.0,5.0,5.0,6.0,4.0
6946,1.0,1.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6947,1.0,5.0,2.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6948,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6949,1.0,5.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6950,1.0,5.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6951,1.0,4.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6952,2.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
6953,1.0,5.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6954,1.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6955,1.0,5.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6956,1.0,5.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6957,1.0,5.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6958,2.0,5.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
6959,1.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6960,1.0,5.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6961,1.0,5.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6962,1.0,5.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6963,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6964,1.0,1.0,2.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6965,1.0,4.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6966,1.0,5.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6967,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,3.0,4.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0
6968,1.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6969,1.0,5.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6970,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,3.0,4.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0
6971,1.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6972,1.0,5.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6973,1.0,4.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6974,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6975,2.0,5.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
6976,1.0,4.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6977,1.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6978,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6979,1.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6980,1.0,5.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6981,1.0,5.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6982,1.0,5.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6983,1.0,1.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6984,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,3.0,4.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0
6985,1.0,5.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6986,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6987,1.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
6988,1.0,4.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6989,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,7.0,8.0,1.0,2.0,1.0,1.0,2.0,6.0,7.0
6990,2.0,5.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0
6991,1.0,5.0,2.0,5.0,2.0,9.0,1.0,1.0,2.0,11.0,1.0,2.0,3.0,3.0,8.0,9.0,1.0,1.0,3.0,5.0,5.0,6.0,4.0
6992,1.0,5.0,2.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
6993,1.0,4.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6994,2.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,11.0,1.0,5.0,1.0,1.0,7.0,8.0,1.0,3.0,1.0,1.0,7.0,6.0,7.0
6995,1.0,4.0,2.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6996,1.0,5.0,2.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
6997,2.0,5.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
6998,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
6999,2.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,11.0,1.0,5.0,1.0,1.0,7.0,8.0,1.0,3.0,1.0,1.0,7.0,4.0,7.0
7000,1.0,5.0,2.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7001,1.0,5.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
7002,1.0,5.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7003,2.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
7004,2.0,5.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0
7005,2.0,5.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
7006,1.0,5.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
7007,1.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7008,2.0,5.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
7009,2.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
7010,1.0,5.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7011,2.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
7012,1.0,5.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7013,1.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7014,1.0,4.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7015,2.0,5.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
7016,2.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0
7017,1.0,4.0,2.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7018,1.0,1.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7019,2.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
7020,2.0,5.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0
7021,1.0,4.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7022,2.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,5.0
7023,1.0,5.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7024,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7025,2.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,11.0,1.0,5.0,1.0,1.0,7.0,8.0,1.0,2.0,1.0,1.0,9.0,6.0,7.0
7026,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,7.0,8.0,1.0,3.0,1.0,1.0,2.0,6.0,7.0
7027,1.0,5.0,2.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
7028,1.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7029,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7030,1.0,5.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7031,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
7032,2.0,5.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0
7033,2.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,12.0,1.0,5.0,1.0,1.0,7.0,8.0,1.0,2.0,1.0,1.0,2.0,6.0,7.0
7034,1.0,5.0,2.0,9.0,2.0,9.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,3.0,8.0,9.0,1.0,1.0,3.0,5.0,5.0,6.0,4.0
7035,2.0,1.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
7036,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,7.0,8.0,1.0,3.0,1.0,1.0,7.0,4.0,7.0
7037,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,11.0,1.0,5.0,1.0,1.0,7.0,8.0,1.0,3.0,1.0,1.0,9.0,4.0,7.0
7038,1.0,5.0,2.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7039,2.0,5.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0
7040,2.0,1.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
7041,2.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,12.0,1.0,5.0,1.0,1.0,7.0,8.0,1.0,3.0,1.0,1.0,2.0,4.0,7.0
7042,1.0,5.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7043,1.0,5.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
7044,1.0,4.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7045,1.0,4.0,2.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7046,2.0,5.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0
7047,1.0,4.0,2.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7048,1.0,4.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7049,1.0,5.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
7050,2.0,5.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0
7051,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,11.0,1.0,5.0,1.0,1.0,7.0,8.0,1.0,2.0,1.0,1.0,8.0,6.0,7.0
7052,1.0,5.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
7053,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7054,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,12.0,1.0,5.0,1.0,1.0,7.0,8.0,1.0,2.0,1.0,1.0,7.0,4.0,7.0
7055,1.0,5.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7056,1.0,5.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7057,1.0,5.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
7058,1.0,4.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7059,1.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
7060,1.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7061,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7062,1.0,5.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7063,2.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0
7064,1.0,4.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
7065,1.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,5.0,1.0,2.0,3.0,3.0,8.0,9.0,1.0,1.0,3.0,5.0,5.0,6.0,4.0
